CONTIG_NAME HSP_GENOME PERCENT_IDENTITY PERCENT_COVERED_BY_HSP NORMALISED_CONTIG_SCORE
k141_43692_length_1978_cov_4.0000 CP022098.1 99.798 100.0 0.99798 
k141_20575_length_1978_cov_6.0000 CP022423.1 99.596 100.0 0.9959600000000001 
k141_23484_length_1978_cov_3.0000 CP002830.1 98.686 100.0 0.9868600000000001 
k141_56588_length_1978_cov_3.0000 CP022098.1 99.646 100.0 0.99646 
k141_58612_length_1978_cov_3.0000 CP022098.1 99.798 100.0 0.99798 
k141_36395_length_1977_cov_4.0000 CP036353.1 100.000 100.0 1.0 
k141_56696_length_1977_cov_5.0000 CP002830.1 99.342 100.0 0.9934200000000001 
k141_24055_length_1976_cov_4.0000 CP022098.1 99.342 100.0 0.9934200000000001 
k141_29586_length_1975_cov_3.0000 CP022098.1 98.734 100.0 0.98734 
k141_7006_length_1975_cov_5.0000 CP002830.1 99.443 100.0 0.9944299999999999 
k141_24184_length_1975_cov_5.0000 CP002830.1 97.922 99.89873417721519 0.9782283848101266 
k141_61010_length_1975_cov_3.0000 CP002830.1 99.291 99.9493670886076 0.9924072607594937 
k141_44463_length_1975_cov_4.0000 CP002830.1 98.734 100.0 0.98734 
k141_49367_length_1975_cov_4.0000 CP002830.1 98.054 91.0886075949367 0.8931602329113925 
k141_44371_length_1974_cov_3.0000 CP002830.1 98.987 100.0 0.9898699999999999 
k141_50667_length_1974_cov_4.0000 CP022098.1 99.391 58.20668693009119 0.5785220820668694 
k141_54739_length_1974_cov_3.0000 CP022098.1 98.208 98.93617021276596 0.9716323404255319 
k141_27595_length_1974_cov_5.0000 CP002830.1 99.392 100.0 0.9939199999999999 
k141_29839_length_1974_cov_3.0000 CP022098.1 99.088 100.0 0.9908799999999999 
k141_53963_length_1973_cov_6.0000 CP012541.1 99.848 100.0 0.9984799999999999 
k141_731_length_1972_cov_3.0000 CP053826.1 99.087 100.0 0.99087 
k141_26862_length_1972_cov_5.0000 CP002830.1 99.848 100.0 0.9984799999999999 
k141_13541_length_1972_cov_4.0000 CP012541.1 99.391 100.0 0.9939100000000001 
k141_64621_length_1972_cov_3.0000 CP022098.1 99.594 100.0 0.9959399999999999 
k141_42846_length_1971_cov_3.0000 CP022098.1 98.935 100.0 0.98935 
k141_39937_length_1971_cov_4.0000 CP053831.1 99.340 100.0 0.9934 
k141_33238_length_1971_cov_4.0000 CP002830.1 99.340 100.0 0.9934 
k141_64494_length_1971_cov_4.0000 CP022098.1 99.746 100.0 0.99746 
k141_22076_length_1971_cov_3.0000 CP022098.1 99.442 100.0 0.9944199999999999 
k141_25146_length_1970_cov_3.0000 CP022098.1 99.442 100.0 0.9944199999999999 
k141_55030_length_1970_cov_4.0000 CP002830.1 98.883 100.0 0.9888299999999999 
k141_10191_length_1969_cov_4.0000 CP002830.1 99.234 99.4413407821229 0.9867962011173183 
k141_26732_length_1969_cov_4.0000 CP002830.1 99.391 100.0 0.9939100000000001 
k141_5079_length_1969_cov_4.0000 CP022098.1 98.476 100.0 0.9847600000000001 
k141_35646_length_1968_cov_5.0000 CP002830.1 98.933 100.0 0.9893300000000002 
k141_1184_length_1968_cov_6.0000 CP036353.1 99.543 100.0 0.9954300000000001 
k141_2836_length_1968_cov_4.0000 CP053831.1 98.830 99.84756097560977 0.9867934451219513 
k141_61628_length_1967_cov_4.0000 CP022098.1 93.852 93.44178952719878 0.876969883070666 
k141_39622_length_1967_cov_4.0000 CP022098.1 98.627 100.0 0.9862699999999999 
k141_18588_length_1967_cov_4.0000 CP053831.1 98.678 100.0 0.9867799999999999 
k141_23248_length_1966_cov_3.0000 CP002830.1 98.474 100.0 0.98474 
k141_9920_length_1966_cov_4.0000 CP022098.1 99.288 100.0 0.9928799999999999 
k141_19635_length_1966_cov_3.0000 CP025958.1 99.034 100.0 0.9903400000000001 
k141_53956_length_1966_cov_4.0000 CP002830.1 99.590 74.41505595116989 0.7410995422177009 
k141_18297_length_1966_cov_6.0000 CP002830.1 99.593 100.0 0.9959300000000001 
k141_24646_length_1965_cov_4.0000 CP002830.1 99.237 100.0 0.9923699999999999 
k141_29034_length_1965_cov_4.0000 CP002830.1 99.541 99.84732824427482 0.993890290076336 
k141_51727_length_1965_cov_4.0000 CP022098.1 99.237 100.0 0.9923699999999999 
k141_61184_length_1965_cov_6.0000 CP012696.1 97.862 99.94910941475827 0.9781219745547073 
k141_62501_length_1965_cov_3.0000 CP022098.1 98.524 100.0 0.98524 
k141_48753_length_1964_cov_31.0000 CP044333.1 99.796 100.0 0.9979600000000001 
k141_24093_length_1964_cov_4.0000 CP002830.1 98.320 100.0 0.9832 
k141_60464_length_1964_cov_4.0000 CP002830.1 99.236 100.0 0.99236 
k141_32139_length_1964_cov_4.0000 CP022098.1 98.880 100.0 0.9888 
k141_62093_length_1963_cov_4.0000 CP002830.1 99.338 100.0 0.9933799999999999 
k141_25602_length_1963_cov_2.0000 CP025958.1 99.185 100.0 0.99185 
k141_35416_length_1962_cov_6.0000 CP036353.1 99.439 100.0 0.99439 
k141_43697_length_1962_cov_3.0000 CP022098.1 99.694 100.0 0.9969399999999999 
k141_19821_length_1962_cov_4.0000 CP002830.1 98.857 98.11416921508665 0.9699272426095821 
k141_21979_length_1962_cov_5.0000 CP022423.1 99.235 100.0 0.99235 
k141_42432_length_1961_cov_5.0000 CP036353.1 99.694 100.0 0.9969399999999999 
k141_47137_length_1961_cov_3.0000 CP025958.1 99.337 100.0 0.9933700000000001 
k141_42732_length_1961_cov_4.0000 CP053831.1 99.283 99.59204487506375 0.9887796991330954 
k141_32989_length_1960_cov_2.0000 CP053831.1 98.591 68.77551020408164 0.6780646326530613 
k141_32812_length_1960_cov_3.0000 CP022098.1 99.286 100.0 0.9928600000000001 
k141_6544_length_1960_cov_3.0000 CP022098.1 99.235 100.05102040816327 0.9928563010204081 
k141_44485_length_1960_cov_4.0000 CP022098.1 99.184 100.0 0.9918399999999999 
k141_44411_length_1960_cov_3.0000 CP022098.1 99.080 99.79591836734694 0.9887779591836735 
k141_25764_length_1960_cov_4.0000 CP022098.1 99.847 100.0 0.9984699999999999 
k141_24461_length_1960_cov_4.0000 CP002830.1 99.286 100.0 0.9928600000000001 
k141_50676_length_1960_cov_4.0000 CP002830.1 99.439 100.0 0.99439 
k141_54764_length_1960_cov_5.0000 CP036353.1 99.847 100.0 0.9984699999999999 
k141_15639_length_1960_cov_4.0000 CP022098.1 98.980 100.0 0.9898 
k141_14623_length_1960_cov_4.0000 CP036353.1 99.030 99.89795918367346 0.9892894897959185 
k141_48504_length_1959_cov_3.0000 CP025958.1 97.194 100.05104645227156 0.9724361408882083 
k141_39504_length_1959_cov_5.0000 CP022098.1 99.386 99.74476773864215 0.9913233486472689 
k141_19139_length_1959_cov_2.0000 CP053826.1 98.010 100.05104645227156 0.9806003062787136 
k141_46549_length_1958_cov_3.0000 CP053826.1 99.081 100.0 0.9908100000000001 
k141_11106_length_1958_cov_3.0000 CP002830.1 99.387 100.0 0.99387 
k141_46732_length_1958_cov_5.0000 CP012541.1 99.081 100.0 0.9908100000000001 
k141_52557_length_1958_cov_3.0000 CP022098.1 90.964 101.17466802860062 0.9203252502553627 
k141_62038_length_1958_cov_4.0000 CP022098.1 99.030 100.0 0.9903 
k141_19297_length_1958_cov_5.0000 CP022423.1 99.847 100.0 0.9984699999999999 
k141_58558_length_1957_cov_4.0000 CP002830.1 99.336 100.0 0.99336 
k141_1954_length_1957_cov_3.0000 CP022098.1 98.876 100.0 0.9887600000000001 
k141_20971_length_1957_cov_4.0000 CP002830.1 99.026 99.64230965763925 0.9867179356157383 
k141_31065_length_1957_cov_4.0000 CP002830.1 99.182 100.0 0.99182 
k141_43537_length_1956_cov_3.0000 CP022098.1 98.669 99.89775051124744 0.9856811145194273 
k141_1007_length_1956_cov_3.0000 CP022098.1 98.773 100.0 0.9877299999999999 
k141_41295_length_1956_cov_4.0000 CP002830.1 98.824 100.0 0.98824 
k141_1412_length_1956_cov_2.0000 CP053826.1 98.569 100.0 0.98569 
k141_45437_length_1956_cov_3.0000 CP022098.1 99.284 100.0 0.9928400000000002 
k141_37694_length_1955_cov_4.0000 CP022423.1 99.692 99.79539641943734 0.9948802659846546 
k141_21842_length_1955_cov_4.0000 CP022098.1 98.977 100.0 0.98977 
k141_23146_length_1955_cov_5.0000 CP012541.1 99.795 100.0 0.99795 
k141_20505_length_1954_cov_3.0000 CP022098.1 95.008 100.46059365404298 0.9544560081883315 
k141_12531_length_1954_cov_4.0000 CP022098.1 99.335 100.0 0.99335 
k141_1380_length_1954_cov_4.0000 CP002830.1 99.386 100.0 0.9938600000000001 
k141_31797_length_1953_cov_3.0000 CP022098.1 98.925 100.0 0.98925 
k141_27100_length_1953_cov_4.0000 CP002830.1 99.283 100.0 0.9928299999999999 
k141_42835_length_1952_cov_3.0000 CP022098.1 98.668 100.0 0.9866800000000001 
k141_37546_length_1952_cov_2.0000 CP002830.1 89.173 100.30737704918033 0.8944709733606558 
k141_43280_length_1952_cov_4.0000 CP022098.1 99.693 100.0 0.9969299999999999 
k141_6833_length_1952_cov_5.0000 CP036353.1 99.488 100.0 0.9948799999999999 
k141_62944_length_1951_cov_3.0000 CP025958.1 98.514 100.0 0.98514 
k141_51951_length_1950_cov_3.0000 CP022098.1 99.384 99.94871794871794 0.9933303384615385 
k141_3533_length_1950_cov_3.0000 CP022098.1 99.436 100.0 0.99436 
k141_29263_length_1949_cov_6.0000 CP002830.1 99.590 100.0 0.9959 
k141_37426_length_1949_cov_5.0000 CP002830.1 98.821 100.05130836326322 0.9887170343766034 
k141_36247_length_1949_cov_3.0000 CP002830.1 99.025 100.0 0.99025 
k141_64804_length_1948_cov_4.0000 CP036353.1 99.534 99.2299794661191 0.9876756776180701 
k141_26860_length_1948_cov_5.0000 CP036353.1 98.561 99.89733059548254 0.9845980800821355 
k141_42937_length_1948_cov_4.0000 CP002830.1 99.127 100.0 0.9912699999999999 
k141_7346_length_1948_cov_4.0000 CP022098.1 98.973 100.0 0.9897299999999999 
k141_42054_length_1947_cov_4.0000 CP002830.1 98.613 100.0 0.98613 
k141_27553_length_1947_cov_3.0000 CP022098.1 99.692 100.0 0.9969199999999999 
k141_23752_length_1947_cov_3.0000 CP022098.1 99.637 99.12686183872624 0.9876703133025166 
k141_30846_length_1947_cov_4.0000 CP022098.1 99.538 100.0 0.9953799999999999 
k141_58101_length_1947_cov_4.0000 CP022098.1 99.846 100.0 0.99846 
k141_38525_length_1946_cov_3.0000 CP022098.1 98.386 98.7153134635149 0.9712204830421377 
k141_31286_length_1946_cov_4.0000 CP022098.1 99.641 85.76567317574512 0.854577744090442 
k141_24503_length_1946_cov_3.0000 CP022098.1 99.692 100.0 0.9969199999999999 
k141_59395_length_1946_cov_4.0000 CP002830.1 99.024 100.0 0.99024 
k141_479_length_1946_cov_5.0000 CP002830.1 99.486 100.0 0.9948600000000001 
k141_14550_length_1946_cov_4.0000 CP022098.1 99.383 100.0 0.9938299999999999 
k141_53184_length_1945_cov_3.0000 CP025958.1 99.126 100.0 0.99126 
k141_22688_length_1944_cov_3.0000 CP022098.1 99.224 99.48559670781893 0.9871358847736627 
k141_49775_length_1944_cov_3.0000 CP053826.1 99.691 100.0 0.9969100000000001 
k141_50038_length_1944_cov_4.0000 CP022098.1 99.280 100.0 0.9928 
k141_3252_length_1944_cov_4.0000 CP022098.1 99.074 100.0 0.99074 
k141_38676_length_1944_cov_3.0000 CP022098.1 99.163 98.30246913580247 0.9747967746913581 
k141_12554_length_1943_cov_4.0000 CP022098.1 99.485 100.0 0.99485 
k141_21276_length_1943_cov_3.0000 CP022098.1 99.279 100.0 0.99279 
k141_49987_length_1943_cov_4.0000 CP022098.1 99.537 100.0 0.9953700000000001 
k141_49337_length_1942_cov_4.0000 CP002830.1 99.125 100.0 0.99125 
k141_22590_length_1942_cov_4.0000 CP022098.1 99.380 99.58805355303811 0.9897060762100928 
k141_48441_length_1941_cov_5.0000 CP022098.1 99.689 99.53632148377125 0.9922676352395671 
k141_3089_length_1941_cov_4.0000 CP002830.1 98.712 100.0 0.9871200000000001 
k141_17484_length_1941_cov_3.0000 CP022098.1 98.762 99.84544049459042 0.986093539412674 
k141_53556_length_1941_cov_5.0000 CP022098.1 99.124 100.0 0.99124 
k141_5877_length_1940_cov_3.0000 CP022098.1 98.629 90.20618556701031 0.8896945876288661 
k141_19192_length_1940_cov_4.0000 CP022098.1 99.381 100.0 0.9938100000000001 
k141_59593_length_1940_cov_4.0000 CP022423.1 99.587 87.42268041237114 0.8706162474226805 
k141_15129_length_1940_cov_5.0000 CP002830.1 99.536 100.0 0.99536 
k141_12786_length_1940_cov_6.0000 CP036353.1 99.484 99.89690721649484 0.9938143917525772 
k141_28105_length_1940_cov_4.0000 CP002830.1 99.278 100.0 0.9927800000000001 
k141_54571_length_1939_cov_4.0000 CP022098.1 99.433 100.0 0.9943300000000002 
k141_22656_length_1939_cov_4.0000 CP002830.1 99.123 100.0 0.99123 
k141_56796_length_1939_cov_4.0000 CP053831.1 99.072 100.0 0.99072 
k141_21504_length_1939_cov_4.0000 CP002830.1 99.175 100.0 0.99175 
k141_63224_length_1939_cov_2.9349 CP002830.1 99.118 99.38112429087158 0.9850458277462609 
k141_60744_length_1938_cov_3.0000 CP022098.1 99.226 100.0 0.99226 
k141_13400_length_1938_cov_5.0000 CP012541.1 99.432 100.0 0.9943200000000001 
k141_38886_length_1938_cov_3.6878 CP022098.1 98.968 100.0 0.9896800000000001 
k141_22407_length_1938_cov_2.0000 CP022098.1 95.704 99.69040247678018 0.954077027863777 
k141_3731_length_1937_cov_4.0000 CP002830.1 99.071 100.0 0.9907100000000001 
k141_27377_length_1937_cov_3.0000 CP002830.1 98.916 100.0 0.98916 
k141_34527_length_1937_cov_3.0000 CP022098.1 99.690 100.0 0.9969 
k141_5958_length_1937_cov_2.0000 CP025958.1 98.761 100.0 0.98761 
k141_2588_length_1937_cov_5.0000 CP022098.1 97.626 100.05162622612286 0.9767640061951471 
k141_7600_length_1937_cov_4.0000 CP012541.1 99.226 100.0 0.99226 
k141_35736_length_1937_cov_3.0000 CP002830.1 99.019 100.0 0.9901900000000001 
k141_35838_length_1936_cov_2.0000 CP025958.1 97.831 100.0 0.97831 
k141_57760_length_1936_cov_3.0000 CP053826.1 99.122 100.0 0.9912200000000001 
k141_44829_length_1936_cov_4.0000 CP022098.1 99.638 100.0 0.9963800000000002 
k141_15027_length_1936_cov_2.0000 CP025958.1 99.017 99.84504132231406 0.9886356456611571 
k141_24305_length_1936_cov_3.0000 CP053831.1 98.707 99.84504132231406 0.9855404493801654 
k141_45020_length_1935_cov_5.0000 CP022098.1 98.604 99.9483204134367 0.9855304186046513 
k141_49639_length_1935_cov_3.0000 CP053831.1 99.018 100.0 0.99018 
k141_2291_length_1935_cov_4.0000 CP022098.1 99.276 100.0 0.9927600000000001 
k141_30271_length_1935_cov_3.0000 CP022098.1 99.070 100.0 0.9907 
k141_53711_length_1934_cov_4.0000 CP036353.1 99.328 100.0 0.9932800000000002 
k141_27109_length_1934_cov_6.0000 CP022423.1 100.000 100.0 1.0 
k141_32873_length_1934_cov_4.0000 CP022098.1 99.018 100.0 0.99018 
k141_33085_length_1934_cov_4.0000 CP002830.1 99.586 100.0 0.9958600000000001 
k141_47699_length_1933_cov_4.0000 CP002830.1 98.034 100.0 0.9803400000000001 
k141_15436_length_1933_cov_3.0000 CP022098.1 99.121 100.0 0.99121 
k141_12078_length_1933_cov_3.0000 CP053831.1 98.810 100.0 0.9881 
k141_22472_length_1933_cov_3.0000 CP022098.1 99.017 100.0 0.9901699999999999 
k141_61740_length_1932_cov_2.0000 CP053826.1 99.120 100.0 0.9912 
k141_50453_length_1932_cov_4.0000 CP022098.1 98.965 100.0 0.98965 
k141_57103_length_1932_cov_5.0000 CP022425.1 99.379 100.0 0.99379 
k141_16765_length_1932_cov_3.0000 CP022098.1 94.731 100.20703933747413 0.9492713043478261 
k141_21241_length_1931_cov_4.0000 CP053831.1 99.689 100.0 0.9968899999999999 
k141_47747_length_1931_cov_4.0000 CP002830.1 98.963 99.89642672190575 0.9886050077679958 
k141_12904_length_1931_cov_5.0000 CP002830.1 99.793 100.0 0.9979300000000001 
k141_17069_length_1931_cov_5.0000 CP036353.1 99.689 100.0 0.9968899999999999 
k141_17168_length_1931_cov_2.9318 CP022098.1 98.861 100.0 0.98861 
k141_3167_length_1930_cov_3.0000 CP022098.1 98.808 100.0 0.9880800000000001 
k141_17618_length_1930_cov_5.0000 CP036353.1 99.845 100.0 0.99845 
k141_21630_length_1930_cov_3.0000 CP022098.1 95.598 91.81347150259067 0.8777184248704664 
k141_42104_length_1929_cov_3.0000 CP022098.1 99.585 100.0 0.99585 
k141_28451_length_1929_cov_4.0000 CP022098.1 99.482 100.0 0.99482 
k141_18865_length_1929_cov_3.0000 CP022098.1 99.326 100.0 0.9932599999999998 
k141_35259_length_1929_cov_4.0000 CP002830.1 99.222 100.0 0.9922199999999999 
k141_36547_length_1929_cov_3.0000 CP002830.1 98.652 100.0 0.9865200000000001 
k141_10753_length_1929_cov_3.0000 CP022098.1 98.963 100.0 0.9896299999999999 
k141_35754_length_1927_cov_3.0000 CP022098.1 97.303 100.05189413596263 0.973534945511157 
k141_40380_length_1927_cov_3.0000 CP022098.1 99.741 100.0 0.99741 
k141_16568_length_1926_cov_4.0000 CP022098.1 98.858 100.0 0.9885800000000001 
k141_64572_length_1926_cov_5.0000 CP036353.1 99.481 100.0 0.9948099999999999 
k141_42067_length_1926_cov_5.0000 CP002830.1 99.688 100.0 0.9968800000000001 
k141_3916_length_1925_cov_4.0000 CP022098.1 99.584 100.0 0.99584 
k141_46574_length_1925_cov_7.0000 CP002830.1 99.377 100.0 0.9937699999999999 
k141_9555_length_1925_cov_4.0000 CP002830.1 99.481 100.0 0.9948099999999999 
k141_20196_length_1925_cov_4.0000 CP022423.1 99.168 99.84415584415585 0.9901345246753248 
k141_38413_length_1925_cov_4.0000 CP002830.1 98.909 100.0 0.9890900000000001 
k141_58414_length_1924_cov_3.0000 CP022098.1 99.376 100.0 0.9937600000000001 
k141_23707_length_1923_cov_4.0000 CP053831.1 99.168 100.0 0.9916800000000001 
k141_40856_length_1923_cov_4.0000 CP022098.1 99.428 100.0 0.9942799999999999 
k141_29433_length_1923_cov_5.0000 CP036353.1 99.376 100.0 0.9937600000000001 
k141_42568_length_1923_cov_3.0000 CP022098.1 98.960 100.0 0.9896 
k141_57238_length_1923_cov_5.0000 CP002830.1 99.792 100.0 0.99792 
k141_52809_length_1923_cov_4.0000 CP002830.1 98.960 100.0 0.9896 
k141_60011_length_1923_cov_4.0000 CP022098.1 96.169 81.43525741029642 0.7831547269890796 
k141_4494_length_1923_cov_3.0000 CP022098.1 99.168 99.9479979199168 0.9911643057722309 
k141_50060_length_1923_cov_3.0000 CP002830.1 98.596 100.0 0.9859600000000001 
k141_45738_length_1922_cov_8.0000 CP036353.1 100.000 100.0 1.0 
k141_14692_length_1922_cov_7.0000 CP053826.1 99.220 100.0 0.9922 
k141_63718_length_1922_cov_4.0000 CP022098.1 99.480 100.0 0.9948 
k141_18263_length_1922_cov_3.0000 CP022098.1 99.218 99.73985431841832 0.989598886576483 
k141_60942_length_1921_cov_3.0000 CP022098.1 99.578 98.64653826132222 0.9823024986985943 
k141_45234_length_1921_cov_4.0000 CP002830.1 99.219 100.0 0.99219 
k141_5432_length_1921_cov_3.0000 CP022098.1 98.906 99.94794377928162 0.9885451327433628 
k141_36756_length_1921_cov_3.0000 CP022098.1 98.853 99.84383133784488 0.9869862259239979 
k141_32290_length_1921_cov_4.0000 CP022098.1 99.009 99.84383133784488 0.9885437896928683 
k141_22395_length_1920_cov_5.0000 CP002830.1 99.373 99.73958333333334 0.9911421614583334 
k141_6486_length_1920_cov_3.0000 CP022098.1 98.854 100.0 0.98854 
k141_2807_length_1919_cov_4.0000 CP022098.1 99.270 100.0 0.9927 
k141_47120_length_1919_cov_4.0000 CP002830.1 99.479 100.0 0.99479 
k141_25124_length_1919_cov_3.0000 CP002830.1 99.060 99.79155810317873 0.9885351745700885 
k141_55612_length_1918_cov_4.0000 CP012541.1 99.322 100.0 0.9932200000000001 
k141_51631_length_1918_cov_4.0000 CP022098.1 99.479 100.0 0.99479 
k141_58870_length_1918_cov_5.0000 CP012541.1 99.582 99.89572471324296 0.9947816058394159 
k141_12580_length_1918_cov_3.0000 CP022098.1 99.687 100.0 0.9968699999999999 
k141_27878_length_1917_cov_4.0000 CP036353.1 99.791 100.0 0.9979100000000001 
k141_33406_length_1917_cov_4.0000 CP022098.1 99.373 99.79134063641106 0.9916564893062078 
k141_31986_length_1917_cov_4.0000 CP053831.1 99.739 100.0 0.99739 
k141_25868_length_1916_cov_4.0000 CP002830.1 99.269 99.94780793319416 0.9921718945720251 
k141_1837_length_1916_cov_4.0000 CP002830.1 99.739 100.0 0.99739 
k141_27824_length_1916_cov_3.0000 CP022098.1 99.426 100.0 0.99426 
k141_59413_length_1916_cov_4.0000 CP002830.1 99.791 100.0 0.9979100000000001 
k141_45869_length_1915_cov_4.0000 CP012541.1 99.634 100.0 0.99634 
k141_55873_length_1915_cov_3.0000 CP053831.1 99.478 100.0 0.9947799999999999 
k141_52491_length_1915_cov_4.0000 CP002830.1 99.478 100.0 0.9947799999999999 
k141_54244_length_1915_cov_6.0000 CP036353.1 99.687 100.0 0.9968699999999999 
k141_448_length_1915_cov_3.0000 CP022098.1 92.255 99.7911227154047 0.9206230026109661 
k141_7403_length_1914_cov_133.3818 CP042813.1 98.851 100.0 0.98851 
k141_8623_length_1914_cov_4.0000 CP036353.1 99.530 100.0 0.9953 
k141_56951_length_1914_cov_4.0000 CP022098.1 98.903 100.0 0.9890300000000001 
k141_11253_length_1914_cov_5.0000 CP036353.1 100.000 100.0 1.0 
k141_43480_length_1914_cov_3.0000 CP022098.1 98.589 100.0 0.9858899999999999 
k141_58864_length_1914_cov_4.0000 CP002830.1 98.851 100.05224660397074 0.9890264629049113 
k141_40289_length_1913_cov_4.0000 CP002830.1 99.686 100.0 0.9968600000000001 
k141_59074_length_1913_cov_5.0000 CP002830.1 99.947 99.52953476215369 0.9947678410872975 
k141_55519_length_1913_cov_4.0000 CP002830.1 98.955 100.0 0.98955 
k141_44283_length_1913_cov_2.0000 CP022098.1 98.640 99.94772608468374 0.9858843700993204 
k141_36422_length_1912_cov_4.0000 CP022098.1 99.738 99.94769874476988 0.9968583577405857 
k141_15802_length_1912_cov_3.9627 CP022098.1 99.215 100.0 0.99215 
k141_47891_length_1911_cov_5.0000 CP036353.1 99.738 100.0 0.9973799999999999 
k141_43599_length_1911_cov_3.0000 CP002830.1 98.722 73.73103087388802 0.7278874829931973 
k141_26263_length_1911_cov_3.0000 CP022098.1 99.214 99.8953427524856 0.9911016535845106 
k141_49208_length_1911_cov_2.0000 AP014940.1 98.587 100.0 0.98587 
k141_45197_length_1910_cov_4.0000 CP022098.1 99.843 100.0 0.9984300000000002 
k141_39774_length_1910_cov_4.0000 CP022098.1 95.467 94.71204188481676 0.90418745026178 
k141_6549_length_1910_cov_138.2397 CP042813.1 99.895 100.0 0.99895 
k141_57974_length_1909_cov_3.0000 CP053826.1 99.267 100.0 0.9926699999999999 
k141_13483_length_1909_cov_3.0000 CP022098.1 99.529 100.0 0.99529 
k141_10153_length_1908_cov_5.0000 CP036353.1 99.423 100.0 0.99423 
k141_59412_length_1907_cov_2.9751 CP022098.1 99.580 100.0 0.9958 
k141_13388_length_1907_cov_3.0000 CP022098.1 99.161 100.0 0.99161 
k141_23176_length_1906_cov_3.0000 CP022098.1 97.211 99.68520461699894 0.9690498426023085 
k141_60698_length_1906_cov_4.0000 CP053831.1 99.633 100.0 0.9963299999999999 
k141_43173_length_1906_cov_3.0000 CP022098.1 93.615 96.95697796432319 0.9076627492130114 
k141_13696_length_1906_cov_5.0000 CP036353.1 99.265 100.0 0.99265 
k141_42578_length_1906_cov_5.0000 CP022423.1 99.738 100.0 0.9973799999999999 
k141_14502_length_1906_cov_4.0000 CP022098.1 99.423 100.0 0.99423 
k141_48391_length_1906_cov_4.0000 CP002830.1 98.951 100.0 0.9895099999999999 
k141_51761_length_1906_cov_4.0000 CP022098.1 99.160 99.94753410283316 0.9910797481636935 
k141_24021_length_1905_cov_4.0000 CP022098.1 99.528 100.0 0.9952800000000002 
k141_10933_length_1905_cov_3.0000 CP022098.1 99.423 100.0 0.99423 
k141_48654_length_1905_cov_3.0000 CP053826.1 99.055 100.0 0.99055 
k141_38135_length_1905_cov_5.0000 CP002830.1 99.790 99.89501312335958 0.9968523359580053 
k141_14457_length_1905_cov_3.0000 CP002830.1 98.898 100.0 0.98898 
k141_22238_length_1905_cov_4.0000 CP022098.1 99.318 100.0 0.99318 
k141_1114_length_1905_cov_3.0000 CP002830.1 99.318 100.0 0.99318 
k141_6462_length_1905_cov_3.0000 CP053826.1 98.845 100.0 0.98845 
k141_52089_length_1905_cov_5.0000 CP022098.1 99.265 100.0 0.99265 
k141_22446_length_1905_cov_3.0000 CP022098.1 99.475 100.0 0.99475 
k141_8008_length_1904_cov_5.0000 CP036353.1 99.632 100.0 0.9963200000000001 
k141_22409_length_1904_cov_5.0000 CP002830.1 99.317 100.0 0.9931699999999999 
k141_12240_length_1904_cov_4.0000 CP053831.1 99.317 100.0 0.9931699999999999 
k141_14990_length_1904_cov_4.0000 CP022098.1 99.107 100.0 0.9910700000000001 
k141_51032_length_1904_cov_3.0000 CP022098.1 99.422 100.0 0.9942199999999999 
k141_36495_length_1903_cov_11.0000 CP025958.1 99.611 94.64004203888598 0.9427189227535471 
k141_16694_length_1903_cov_3.0000 CP053831.1 99.052 99.7372569626905 0.987917477666842 
k141_30396_length_1903_cov_80.2191 CP042813.1 100.000 100.0 1.0 
k141_54205_length_1903_cov_4.0000 CP002830.1 99.264 100.0 0.99264 
k141_6320_length_1903_cov_4.0000 CP002830.1 96.740 99.9474513925381 0.9668916447714135 
k141_21122_length_1903_cov_3.0000 CP022098.1 99.054 100.0 0.99054 
k141_50674_length_1903_cov_4.0000 CP002830.1 99.580 100.0 0.9958 
k141_3261_length_1902_cov_4.0000 CP002830.1 99.632 100.0 0.9963200000000001 
k141_58135_length_1902_cov_4.0000 CP022098.1 99.579 100.0 0.99579 
k141_17496_length_1901_cov_4.0000 CP022098.1 99.106 100.0 0.9910599999999998 
k141_11824_length_1901_cov_4.0000 CP002830.1 99.105 99.89479221462389 0.9900073382430301 
k141_25422_length_1900_cov_4.0000 CP002830.1 99.684 100.0 0.99684 
k141_59979_length_1900_cov_3.0000 CP022098.1 94.043 99.8421052631579 0.9389451105263159 
k141_19736_length_1900_cov_5.0000 CP022423.1 99.368 100.0 0.9936799999999999 
k141_15951_length_1899_cov_3.0000 CP022098.1 99.263 100.0 0.9926300000000001 
k141_53327_length_1899_cov_3.0000 CP022098.1 98.835 99.42074776197998 0.982624960505529 
k141_41028_length_1899_cov_6.0000 CP022423.1 99.438 93.62822538177988 0.9310203475513428 
k141_44461_length_1899_cov_4.0000 CP002830.1 99.368 100.0 0.9936799999999999 
k141_60884_length_1899_cov_4.0000 CP022098.1 99.579 100.0 0.99579 
k141_60769_length_1898_cov_3.0000 CP022098.1 99.315 100.0 0.99315 
k141_47869_length_1898_cov_4.0000 CP002830.1 98.208 99.94731296101159 0.9815625711275027 
k141_43595_length_1898_cov_5.0000 CP022098.1 99.315 100.0 0.99315 
k141_6330_length_1898_cov_2.0000 CP053826.1 98.472 100.0 0.9847199999999999 
k141_45296_length_1898_cov_4.0000 CP022098.1 98.999 100.0 0.9899899999999999 
k141_45669_length_1898_cov_4.0000 CP053831.1 99.368 100.0 0.9936799999999999 
k141_25323_length_1897_cov_3.0000 CP022098.1 99.315 100.0 0.99315 
